DOG_ID,VIDEO_ID,GROUP,SPLIT_CLOSED_SET,SPLIT_OPEN_SET
92c90f11-0154-49b6-a7fc-bfb72e04ed15,92c90f11-0154-49b6-a7fc-bfb72e04ed15-25ecbc1e-e022-442c-af71-e676c5a07141.mp4,0,gallery,query
92c90f11-0154-49b6-a7fc-bfb72e04ed15,92c90f11-0154-49b6-a7fc-bfb72e04ed15-7e0484b3-ca2b-436c-9108-ca35bc4e022b.mp4,0,gallery,query
92c90f11-0154-49b6-a7fc-bfb72e04ed15,92c90f11-0154-49b6-a7fc-bfb72e04ed15-d2182a9b-d12f-44fe-b64a-af817bd69037.mp4,1,query,gallery
92c90f11-0154-49b6-a7fc-bfb72e04ed15,92c90f11-0154-49b6-a7fc-bfb72e04ed15-5ec61be1-186c-482c-9b65-11b6abe4da7f.mp4,0,gallery,query
93186f0c-66c7-4c9e-9ecb-43d0a72c78de,93186f0c-66c7-4c9e-9ecb-43d0a72c78de-11a08982-78e3-4ece-b812-5f4a9e8112a6.mp4,0,gallery,gallery
93186f0c-66c7-4c9e-9ecb-43d0a72c78de,93186f0c-66c7-4c9e-9ecb-43d0a72c78de-2481e726-bd49-4ef1-997b-ecc314f66804.mp4,0,gallery,gallery
93186f0c-66c7-4c9e-9ecb-43d0a72c78de,93186f0c-66c7-4c9e-9ecb-43d0a72c78de-dca40cbb-3210-40df-a821-751c25c9825e.mp4,1,query,query
93186f0c-66c7-4c9e-9ecb-43d0a72c78de,93186f0c-66c7-4c9e-9ecb-43d0a72c78de-df1ac32c-44f0-466c-9e7e-ca0eed9a84a5.mp4,1,query,query
93186f0c-66c7-4c9e-9ecb-43d0a72c78de,93186f0c-66c7-4c9e-9ecb-43d0a72c78de-aeeddb31-49bf-45f2-a87a-2f836b6879a0.mp4,1,query,query
9334bed8-bbf2-47af-bdf9-1fb2313c2bfb,9334bed8-bbf2-47af-bdf9-1fb2313c2bfb-1e0c924c-49d9-442b-8a36-2452df108fa6.mp4,0,train,gallery
9334bed8-bbf2-47af-bdf9-1fb2313c2bfb,9334bed8-bbf2-47af-bdf9-1fb2313c2bfb-5e3cc888-e872-4953-8430-4983c7ed734f.mp4,0,train,gallery
9334bed8-bbf2-47af-bdf9-1fb2313c2bfb,9334bed8-bbf2-47af-bdf9-1fb2313c2bfb-ad6a48e7-4eb3-42aa-b068-ae3f791b5032.mp4,1,train,query
9334bed8-bbf2-47af-bdf9-1fb2313c2bfb,9334bed8-bbf2-47af-bdf9-1fb2313c2bfb-bd34ef14-43b8-4d9b-a236-57ffa723938a.mp4,0,train,gallery
9334bed8-bbf2-47af-bdf9-1fb2313c2bfb,9334bed8-bbf2-47af-bdf9-1fb2313c2bfb-8d0864e0-039a-421d-b9bb-3641315fd18e.mp4,0,train,gallery
93451b30-f25e-4584-8b4b-5e3b33138b6a,93451b30-f25e-4584-8b4b-5e3b33138b6a-2b681557-f944-4181-8be3-d7920f173bae.mp4,0,train,gallery
93451b30-f25e-4584-8b4b-5e3b33138b6a,93451b30-f25e-4584-8b4b-5e3b33138b6a-7551ad8e-68fa-4a1a-8707-d1802067707b.mp4,1,train,query
9465a63b-a6fd-4341-ab68-4882d00b03e7,9465a63b-a6fd-4341-ab68-4882d00b03e7-27ed8662-f0a0-4f0e-9ee9-310715fcd223.mp4,0,train,query
9465a63b-a6fd-4341-ab68-4882d00b03e7,9465a63b-a6fd-4341-ab68-4882d00b03e7-2b6801e7-604f-440a-85a8-b235e6c8e1f1.mp4,1,train,gallery
9465a63b-a6fd-4341-ab68-4882d00b03e7,9465a63b-a6fd-4341-ab68-4882d00b03e7-2eeb7099-723b-4253-82e8-a048470c321f.mp4,0,train,query
9465a63b-a6fd-4341-ab68-4882d00b03e7,9465a63b-a6fd-4341-ab68-4882d00b03e7-abdbd0a4-57cc-47e2-a4a4-04a631a47d2e.mp4,1,train,gallery
9465a63b-a6fd-4341-ab68-4882d00b03e7,9465a63b-a6fd-4341-ab68-4882d00b03e7-5f0bd721-8ac1-4976-8a7c-5f46c267bb27.mp4,0,train,query
9465a63b-a6fd-4341-ab68-4882d00b03e7,9465a63b-a6fd-4341-ab68-4882d00b03e7-79581f5c-20f2-43ae-bca8-a22cad43eba5.mp4,0,train,query
9465a63b-a6fd-4341-ab68-4882d00b03e7,9465a63b-a6fd-4341-ab68-4882d00b03e7-a78e56f6-c893-4ce4-8024-17b8698bc293.mp4,0,train,query
9465a63b-a6fd-4341-ab68-4882d00b03e7,9465a63b-a6fd-4341-ab68-4882d00b03e7-3eb6112d-6a0b-4dd9-9083-ab9036e75900.mp4,1,train,gallery
9473ccc3-c6b0-4a5e-85f4-52055c184568,9473ccc3-c6b0-4a5e-85f4-52055c184568-278d1f4d-c0ae-4139-8f54-a77074bc340c.mp4,1,train,query
9473ccc3-c6b0-4a5e-85f4-52055c184568,9473ccc3-c6b0-4a5e-85f4-52055c184568-44e8b685-5026-4fc3-9a0c-7d321344c850.mp4,0,train,gallery
9473ccc3-c6b0-4a5e-85f4-52055c184568,9473ccc3-c6b0-4a5e-85f4-52055c184568-b56a24fd-5160-4b38-9cf4-8e7781e91101.mp4,1,train,query
9473ccc3-c6b0-4a5e-85f4-52055c184568,9473ccc3-c6b0-4a5e-85f4-52055c184568-b913ca38-4055-4c82-8e29-5a8e12380433.mp4,1,train,query
9473ccc3-c6b0-4a5e-85f4-52055c184568,9473ccc3-c6b0-4a5e-85f4-52055c184568-cda7aba9-141c-42fc-87ee-0711912d2f73.mp4,0,train,gallery
9473ccc3-c6b0-4a5e-85f4-52055c184568,9473ccc3-c6b0-4a5e-85f4-52055c184568-7d1edf3d-367b-4978-923a-3d80a8686b76.mp4,1,train,query
94aee659-47a2-48a4-b297-254363ec79ed,94aee659-47a2-48a4-b297-254363ec79ed-6d0fa9ff-8d08-4aff-9db2-0c668b30b339.mp4,0,query,train
94aee659-47a2-48a4-b297-254363ec79ed,94aee659-47a2-48a4-b297-254363ec79ed-7973c97f-9a4f-4bea-b9bd-f2222cdb6983.mp4,0,query,train
94aee659-47a2-48a4-b297-254363ec79ed,94aee659-47a2-48a4-b297-254363ec79ed-7dd56f99-9537-4a2f-b12b-094bc3fc539e.mp4,0,query,train
94aee659-47a2-48a4-b297-254363ec79ed,94aee659-47a2-48a4-b297-254363ec79ed-936d94d8-ff35-4444-9ac5-810ef6604225.mp4,1,gallery,train
94aee659-47a2-48a4-b297-254363ec79ed,94aee659-47a2-48a4-b297-254363ec79ed-d9bf1b67-50ff-4f7a-8acf-4793f8b87e3e.mp4,1,gallery,train
94e8c785-c635-4d4c-816c-d92082f36411,94e8c785-c635-4d4c-816c-d92082f36411-a5ebc3bc-70bb-409f-86ea-cc75c3e4c38b.mp4,0,train,query
94e8c785-c635-4d4c-816c-d92082f36411,94e8c785-c635-4d4c-816c-d92082f36411-f11e0b56-5bb7-49af-bccb-8edd53ab4ebb.mp4,0,train,query
94e8c785-c635-4d4c-816c-d92082f36411,94e8c785-c635-4d4c-816c-d92082f36411-b2ce44e9-95ff-4abd-a1f4-386db6f93cd5.mp4,1,train,gallery
9501f055-4ebe-4fdb-9846-e9148cdf161c,9501f055-4ebe-4fdb-9846-e9148cdf161c-1c54f837-4b0f-432e-9538-3b84f5dfbcc5.mp4,0,gallery,train
9501f055-4ebe-4fdb-9846-e9148cdf161c,9501f055-4ebe-4fdb-9846-e9148cdf161c-739dd6b4-cad0-416e-8c5d-2eb268c243d8.mp4,1,query,train
9501f055-4ebe-4fdb-9846-e9148cdf161c,9501f055-4ebe-4fdb-9846-e9148cdf161c-9d85bd71-1fad-4861-93fa-a39174fbebbe.mp4,1,query,train
9501f055-4ebe-4fdb-9846-e9148cdf161c,9501f055-4ebe-4fdb-9846-e9148cdf161c-bbd5b97b-7a87-40b9-844e-151ded20262e.mp4,0,gallery,train
9501f055-4ebe-4fdb-9846-e9148cdf161c,9501f055-4ebe-4fdb-9846-e9148cdf161c-fabc807a-d000-44d4-a91b-e3291875df19.mp4,1,query,train
951a2db1-2b48-42a5-bdc5-1ed1f9ac53f8,951a2db1-2b48-42a5-bdc5-1ed1f9ac53f8-2f1cc800-eec5-462e-bc63-9c25907386f1.mp4,0,train,gallery
951a2db1-2b48-42a5-bdc5-1ed1f9ac53f8,951a2db1-2b48-42a5-bdc5-1ed1f9ac53f8-9d6dd703-6d88-4f34-9999-ee3ef2f36c60.mp4,0,train,gallery
951a2db1-2b48-42a5-bdc5-1ed1f9ac53f8,951a2db1-2b48-42a5-bdc5-1ed1f9ac53f8-ad728b6d-56c6-4eaa-b44c-d1245bcce815.mp4,0,train,gallery
951a2db1-2b48-42a5-bdc5-1ed1f9ac53f8,951a2db1-2b48-42a5-bdc5-1ed1f9ac53f8-f5cf7958-4777-4a10-a1f2-3ec95125011e.mp4,1,train,query
951a2db1-2b48-42a5-bdc5-1ed1f9ac53f8,951a2db1-2b48-42a5-bdc5-1ed1f9ac53f8-77f1bfc7-9216-440a-9b07-ad630baaf9e4.mp4,1,train,query
9602a94f-8cde-44d3-971e-a4067c0313b8,9602a94f-8cde-44d3-971e-a4067c0313b8-215e43c9-c895-44c3-8dfe-159cbe93a5c9.mp4,1,gallery,gallery
9602a94f-8cde-44d3-971e-a4067c0313b8,9602a94f-8cde-44d3-971e-a4067c0313b8-4f83b2e1-6fcc-4e24-b391-28a83b131bf0.mp4,0,query,query
9602a94f-8cde-44d3-971e-a4067c0313b8,9602a94f-8cde-44d3-971e-a4067c0313b8-7d5ff5ff-a5df-4d5e-82d7-ac88b45fbda2.mp4,0,query,query
9602a94f-8cde-44d3-971e-a4067c0313b8,9602a94f-8cde-44d3-971e-a4067c0313b8-1009d8ea-df27-491c-9985-85617bae4969.mp4,1,gallery,gallery
9602a94f-8cde-44d3-971e-a4067c0313b8,9602a94f-8cde-44d3-971e-a4067c0313b8-231040f8-bdce-4241-ab2d-b6cb99991015.mp4,1,gallery,gallery
9613c982-6c55-4475-8aec-c6ab830ce8e3,9613c982-6c55-4475-8aec-c6ab830ce8e3-260b4e2b-ce02-417c-87c1-d326f8f709e9.mp4,0,train,train
9613c982-6c55-4475-8aec-c6ab830ce8e3,9613c982-6c55-4475-8aec-c6ab830ce8e3-37589a6a-38c9-4341-a242-7b89a7f0b350.mp4,0,train,train
9613c982-6c55-4475-8aec-c6ab830ce8e3,9613c982-6c55-4475-8aec-c6ab830ce8e3-4f24d6d1-6b14-4aa8-83d7-cee1a812891a.mp4,0,train,train
9613c982-6c55-4475-8aec-c6ab830ce8e3,9613c982-6c55-4475-8aec-c6ab830ce8e3-6d678751-fd9d-4306-83bf-57d2df83cd25.mp4,0,train,train
9613c982-6c55-4475-8aec-c6ab830ce8e3,9613c982-6c55-4475-8aec-c6ab830ce8e3-90a62664-c438-406c-9618-dbd081268fcf.mp4,0,train,train
9613c982-6c55-4475-8aec-c6ab830ce8e3,9613c982-6c55-4475-8aec-c6ab830ce8e3-af95866d-d8bc-4b74-8291-9d57a0ff0b9e.mp4,0,train,train
9613c982-6c55-4475-8aec-c6ab830ce8e3,9613c982-6c55-4475-8aec-c6ab830ce8e3-f75f90fe-6cc9-41bf-b924-dc2387968c27.mp4,0,train,train
9613c982-6c55-4475-8aec-c6ab830ce8e3,9613c982-6c55-4475-8aec-c6ab830ce8e3-47c368a6-c7a1-4c66-af00-d54097c5928c.mp4,1,train,train
9613c982-6c55-4475-8aec-c6ab830ce8e3,9613c982-6c55-4475-8aec-c6ab830ce8e3-341aedf2-d6f9-464e-88fd-1f83986c63c9.mp4,1,train,train
9613c982-6c55-4475-8aec-c6ab830ce8e3,9613c982-6c55-4475-8aec-c6ab830ce8e3-41e25323-a658-4d6d-a4bf-19c2d63d200c.mp4,1,train,train
96223e34-a317-4691-8666-fbeeb0d90292,96223e34-a317-4691-8666-fbeeb0d90292-3a4620d6-5bfa-4bc2-9020-fa3427680de1.mp4,0,train,gallery
96223e34-a317-4691-8666-fbeeb0d90292,96223e34-a317-4691-8666-fbeeb0d90292-4633b62b-0545-42cd-99d6-857c07172f4c.mp4,0,train,gallery
96223e34-a317-4691-8666-fbeeb0d90292,96223e34-a317-4691-8666-fbeeb0d90292-9267f937-1d75-40e5-8157-92236e42d91a.mp4,1,train,query
96223e34-a317-4691-8666-fbeeb0d90292,96223e34-a317-4691-8666-fbeeb0d90292-c450b19b-91af-41a8-b407-687bc4590adc.mp4,1,train,query
96223e34-a317-4691-8666-fbeeb0d90292,96223e34-a317-4691-8666-fbeeb0d90292-d0d847db-5362-4c80-bff9-4654288e811b.mp4,1,train,query
96242e26-0f9f-43c4-b4eb-c3bc2478f7df,96242e26-0f9f-43c4-b4eb-c3bc2478f7df-6fff824a-50a5-4bf2-b75b-bfad7a92e783.mp4,0,gallery,train
96242e26-0f9f-43c4-b4eb-c3bc2478f7df,96242e26-0f9f-43c4-b4eb-c3bc2478f7df-9ca595d2-7f34-4911-b8be-7da1f3417b7a.mp4,0,gallery,train
96242e26-0f9f-43c4-b4eb-c3bc2478f7df,96242e26-0f9f-43c4-b4eb-c3bc2478f7df-3a43b784-c178-4c16-9c27-424fb298c114.mp4,1,query,train
96242e26-0f9f-43c4-b4eb-c3bc2478f7df,96242e26-0f9f-43c4-b4eb-c3bc2478f7df-68b4281b-b033-4047-995d-5a572bc42879.mp4,1,query,train
96242e26-0f9f-43c4-b4eb-c3bc2478f7df,96242e26-0f9f-43c4-b4eb-c3bc2478f7df-17220fb9-4500-4195-9888-a46fe41c0434.mp4,1,query,train
96242e26-0f9f-43c4-b4eb-c3bc2478f7df,96242e26-0f9f-43c4-b4eb-c3bc2478f7df-2160b48e-6184-488f-96e1-bcddb65589bb.mp4,1,query,train
962f207c-6f4c-410c-b248-23063f4d279d,962f207c-6f4c-410c-b248-23063f4d279d-93400114-f533-4f64-9bfc-6c897edaa4b8.mp4,0,train,train
962f207c-6f4c-410c-b248-23063f4d279d,962f207c-6f4c-410c-b248-23063f4d279d-b9bf8d7f-e283-4ec0-834e-8bfe43971666.mp4,1,train,train
96555a80-1904-4d46-8c8e-b67baf9ab8f3,96555a80-1904-4d46-8c8e-b67baf9ab8f3-a46f7058-7050-49e5-a724-5b905ec3099c.mp4,0,query,train
96555a80-1904-4d46-8c8e-b67baf9ab8f3,96555a80-1904-4d46-8c8e-b67baf9ab8f3-d58d634b-aff2-4335-bfb4-3d42727ab70a.mp4,0,query,train
96555a80-1904-4d46-8c8e-b67baf9ab8f3,96555a80-1904-4d46-8c8e-b67baf9ab8f3-ef9a1ce6-8181-4933-be43-c637cde9a885.mp4,1,gallery,train
9662392a-35c3-4bb1-9279-58110937c2cb,9662392a-35c3-4bb1-9279-58110937c2cb-67384136-2e63-435b-9712-2bb40810f85f.mp4,0,train,gallery
9662392a-35c3-4bb1-9279-58110937c2cb,9662392a-35c3-4bb1-9279-58110937c2cb-ad6985bb-6f17-478f-b46f-4aafb9dc74cd.mp4,0,train,gallery
9662392a-35c3-4bb1-9279-58110937c2cb,9662392a-35c3-4bb1-9279-58110937c2cb-b314b703-96a0-436a-b5c8-47c6ad8665a1.mp4,0,train,gallery
9662392a-35c3-4bb1-9279-58110937c2cb,9662392a-35c3-4bb1-9279-58110937c2cb-aabb798f-6975-4fab-a999-f4e9e077aead.mp4,1,train,query
96665477-32e6-4a62-852b-5a998eb17e6a,96665477-32e6-4a62-852b-5a998eb17e6a-2d4f6ac1-5c4c-4098-8284-f92e27925c1c.mp4,0,train,query
96665477-32e6-4a62-852b-5a998eb17e6a,96665477-32e6-4a62-852b-5a998eb17e6a-a41bc315-08ed-497b-a6bb-460846c1861d.mp4,0,train,query
96665477-32e6-4a62-852b-5a998eb17e6a,96665477-32e6-4a62-852b-5a998eb17e6a-d0108ea6-f4e5-4ec2-871f-791af816b892.mp4,0,train,query
96665477-32e6-4a62-852b-5a998eb17e6a,96665477-32e6-4a62-852b-5a998eb17e6a-3183b5cc-99b2-46f9-9981-a7eb13ac4f2a.mp4,1,train,gallery
96665477-32e6-4a62-852b-5a998eb17e6a,96665477-32e6-4a62-852b-5a998eb17e6a-c6b5dca9-0315-43d6-813a-cc4e8510fa86.mp4,1,train,gallery
96d8e3f9-c31d-4839-868d-59e62c31cc7b,96d8e3f9-c31d-4839-868d-59e62c31cc7b-36967b82-d5da-4d78-a143-32aefda6898e.mp4,0,train,train
96d8e3f9-c31d-4839-868d-59e62c31cc7b,96d8e3f9-c31d-4839-868d-59e62c31cc7b-771436b1-b1c3-46a0-b13d-171253fd3a35.mp4,0,train,train
96d8e3f9-c31d-4839-868d-59e62c31cc7b,96d8e3f9-c31d-4839-868d-59e62c31cc7b-5ffe0f62-f5c1-48c0-ba54-2139ffe33613.mp4,1,train,train
96d8e3f9-c31d-4839-868d-59e62c31cc7b,96d8e3f9-c31d-4839-868d-59e62c31cc7b-ab0ea44a-59ec-4652-be36-c3be1e405200.mp4,1,train,train
96d8e3f9-c31d-4839-868d-59e62c31cc7b,96d8e3f9-c31d-4839-868d-59e62c31cc7b-a9528807-fc64-44eb-9a03-267d21cc0c88.mp4,1,train,train
96d8e3f9-c31d-4839-868d-59e62c31cc7b,96d8e3f9-c31d-4839-868d-59e62c31cc7b-e9580a10-eaae-48f3-b7ec-a599b3b41f0a.mp4,0,train,train
9716fc5b-79ae-48a3-b5c3-f790bbb0eb80,9716fc5b-79ae-48a3-b5c3-f790bbb0eb80-1c397537-54a2-4b6b-9062-7795740ec1a7.mp4,0,train,train
9716fc5b-79ae-48a3-b5c3-f790bbb0eb80,9716fc5b-79ae-48a3-b5c3-f790bbb0eb80-3a875eb0-eca7-496d-a9ef-5bbec7879284.mp4,1,train,train
9716fc5b-79ae-48a3-b5c3-f790bbb0eb80,9716fc5b-79ae-48a3-b5c3-f790bbb0eb80-7e289036-a27c-484c-949a-6d53d1fe3380.mp4,0,train,train
9716fc5b-79ae-48a3-b5c3-f790bbb0eb80,9716fc5b-79ae-48a3-b5c3-f790bbb0eb80-bcf6f27b-dfd2-4629-88d4-f90b64c4d844.mp4,0,train,train
9716fc5b-79ae-48a3-b5c3-f790bbb0eb80,9716fc5b-79ae-48a3-b5c3-f790bbb0eb80-c4feeff3-ff6f-486d-a958-a03656fe93e6.mp4,0,train,train
9716fc5b-79ae-48a3-b5c3-f790bbb0eb80,9716fc5b-79ae-48a3-b5c3-f790bbb0eb80-dfeea1cf-7d2a-401d-86e6-1a8bb28eb99a.mp4,1,train,train
9716fc5b-79ae-48a3-b5c3-f790bbb0eb80,9716fc5b-79ae-48a3-b5c3-f790bbb0eb80-f9d0a15d-99b8-4a08-b10a-c3cb94f106af.mp4,0,train,train
9724b29d-fea4-43e8-bd77-e4672226fcb7,9724b29d-fea4-43e8-bd77-e4672226fcb7-1f2fce6a-c276-4045-8819-3042f10b8d63.mp4,1,train,gallery
9724b29d-fea4-43e8-bd77-e4672226fcb7,9724b29d-fea4-43e8-bd77-e4672226fcb7-5eb676f5-f21f-453d-812b-b38821a7bffe.mp4,0,train,query
9724b29d-fea4-43e8-bd77-e4672226fcb7,9724b29d-fea4-43e8-bd77-e4672226fcb7-66f8c774-97ad-4fc6-a5e9-21f801353a21.mp4,0,train,query
9724b29d-fea4-43e8-bd77-e4672226fcb7,9724b29d-fea4-43e8-bd77-e4672226fcb7-83325076-13a1-4f32-9046-32d27a3ca5ff.mp4,1,train,gallery
9724b29d-fea4-43e8-bd77-e4672226fcb7,9724b29d-fea4-43e8-bd77-e4672226fcb7-e7748d22-daf0-4c0e-bcd3-d3e9c792e0ca.mp4,0,train,query
9724b29d-fea4-43e8-bd77-e4672226fcb7,9724b29d-fea4-43e8-bd77-e4672226fcb7-f81fbcd0-c3fc-44f6-b15a-9cec959c3b03.mp4,0,train,query
9735df08-92d3-4ccb-8c62-24ae4417205d,9735df08-92d3-4ccb-8c62-24ae4417205d-1c0578f0-4fa0-42df-9c0c-f313b4836c9c.mp4,0,gallery,gallery
9735df08-92d3-4ccb-8c62-24ae4417205d,9735df08-92d3-4ccb-8c62-24ae4417205d-6ffd1e4a-4ae8-4563-ae3d-8b4d36f44dc4.mp4,0,gallery,gallery
9735df08-92d3-4ccb-8c62-24ae4417205d,9735df08-92d3-4ccb-8c62-24ae4417205d-81ed6379-f72a-414d-9a32-85e9887887ec.mp4,0,gallery,gallery
9735df08-92d3-4ccb-8c62-24ae4417205d,9735df08-92d3-4ccb-8c62-24ae4417205d-a598cc06-d9a7-4a0b-b70d-681bdcac7e29.mp4,1,query,query
9735df08-92d3-4ccb-8c62-24ae4417205d,9735df08-92d3-4ccb-8c62-24ae4417205d-6dff5357-892c-4fee-9871-29f6a0e131a9.mp4,1,query,query
9739b707-bc57-4fea-bbcc-1c6b53ecbb67,9739b707-bc57-4fea-bbcc-1c6b53ecbb67-62127f95-30b6-4e4e-b992-b5164ff018e8.mp4,0,train,train
9739b707-bc57-4fea-bbcc-1c6b53ecbb67,9739b707-bc57-4fea-bbcc-1c6b53ecbb67-9f5716a6-88a2-4335-ab79-ba5126169da2.mp4,0,train,train
9739b707-bc57-4fea-bbcc-1c6b53ecbb67,9739b707-bc57-4fea-bbcc-1c6b53ecbb67-f629d3c3-3668-4966-8469-678f53439fc6.mp4,0,train,train
9739b707-bc57-4fea-bbcc-1c6b53ecbb67,9739b707-bc57-4fea-bbcc-1c6b53ecbb67-c246b48d-a626-4802-9b32-2a2ca7f4e7e9.mp4,1,train,train
9739b707-bc57-4fea-bbcc-1c6b53ecbb67,9739b707-bc57-4fea-bbcc-1c6b53ecbb67-dde6ce7a-ea6d-4a9a-b296-c3c17c84a694.mp4,0,train,train
9739b707-bc57-4fea-bbcc-1c6b53ecbb67,9739b707-bc57-4fea-bbcc-1c6b53ecbb67-acd16a4e-f484-4ff7-a375-a4c6b76730f1.mp4,1,train,train
975985b8-e76e-44e0-a29c-264a31f11c1c,975985b8-e76e-44e0-a29c-264a31f11c1c-2a5ff44e-7c86-4b71-a26b-9138fce25dfc.mp4,1,train,train
975985b8-e76e-44e0-a29c-264a31f11c1c,975985b8-e76e-44e0-a29c-264a31f11c1c-cd18e23e-4cd0-4a61-8407-3f2e239d4953.mp4,0,train,train
975985b8-e76e-44e0-a29c-264a31f11c1c,975985b8-e76e-44e0-a29c-264a31f11c1c-6db94606-cf54-4023-9a32-835f4a438486.mp4,0,train,train
975985b8-e76e-44e0-a29c-264a31f11c1c,975985b8-e76e-44e0-a29c-264a31f11c1c-b3b41592-1814-4824-a5de-1351c1bd36fc.mp4,1,train,train
975985b8-e76e-44e0-a29c-264a31f11c1c,975985b8-e76e-44e0-a29c-264a31f11c1c-d212d9de-8a51-4497-b9ab-4908fa591465.mp4,1,train,train
977b89aa-eb50-4573-ac08-776f59c5358d,977b89aa-eb50-4573-ac08-776f59c5358d-58205970-9cf1-451d-9f5e-7e6f0ae7c32d.mp4,1,gallery,query
977b89aa-eb50-4573-ac08-776f59c5358d,977b89aa-eb50-4573-ac08-776f59c5358d-6855a4c7-fce5-4e49-9090-8df3a88dcef5.mp4,0,query,gallery
977b89aa-eb50-4573-ac08-776f59c5358d,977b89aa-eb50-4573-ac08-776f59c5358d-82d360e0-471f-43c9-91a4-3b3a988cf1c1.mp4,0,query,gallery
977b89aa-eb50-4573-ac08-776f59c5358d,977b89aa-eb50-4573-ac08-776f59c5358d-8477a487-d2a3-4ce6-be11-c8386c7e9a80.mp4,0,query,gallery
977b89aa-eb50-4573-ac08-776f59c5358d,977b89aa-eb50-4573-ac08-776f59c5358d-152685e4-8a64-454f-a437-c52a9074a04d.mp4,1,gallery,query
97f3bbf0-3956-4222-8725-45850a4decb3,97f3bbf0-3956-4222-8725-45850a4decb3-1e2e6e6b-c4cf-49d7-9a68-06e961e28928.mp4,0,gallery,train
97f3bbf0-3956-4222-8725-45850a4decb3,97f3bbf0-3956-4222-8725-45850a4decb3-5d8bbe35-9bef-4bea-8774-413a47e2706e.mp4,0,gallery,train
97f3bbf0-3956-4222-8725-45850a4decb3,97f3bbf0-3956-4222-8725-45850a4decb3-9f6ecff3-eeea-4a5d-aa9d-39d8c0ebc6f0.mp4,0,gallery,train
97f3bbf0-3956-4222-8725-45850a4decb3,97f3bbf0-3956-4222-8725-45850a4decb3-efa9e3e9-ad5a-46da-b89d-a0320cb12b4d.mp4,1,query,train
97f3bbf0-3956-4222-8725-45850a4decb3,97f3bbf0-3956-4222-8725-45850a4decb3-14a683ec-17e7-46c4-8653-4439c8580665.mp4,0,gallery,train
987829e0-46c0-49b2-962d-ad73480818b3,987829e0-46c0-49b2-962d-ad73480818b3-15f61bf8-3afa-4bb9-b7a8-63fa1d60bc51.mp4,0,query,train
987829e0-46c0-49b2-962d-ad73480818b3,987829e0-46c0-49b2-962d-ad73480818b3-a1c4b80f-ed1c-4d85-8c4f-61e69e38dbf9.mp4,0,query,train
987829e0-46c0-49b2-962d-ad73480818b3,987829e0-46c0-49b2-962d-ad73480818b3-2fb59e5b-5d68-4307-b5a2-14980a95f2f7.mp4,1,gallery,train
987829e0-46c0-49b2-962d-ad73480818b3,987829e0-46c0-49b2-962d-ad73480818b3-30e7e1c4-de3d-4743-834a-3a7559fd7aca.mp4,1,gallery,train
987829e0-46c0-49b2-962d-ad73480818b3,987829e0-46c0-49b2-962d-ad73480818b3-93e30a29-9dd8-4716-bdb5-067b3a26f579.mp4,1,gallery,train
98a18e12-c656-452b-bf3f-79550fb0ec9f,98a18e12-c656-452b-bf3f-79550fb0ec9f-8d003295-65f5-4fb3-987a-5c39018ba903.mp4,0,train,train
98a18e12-c656-452b-bf3f-79550fb0ec9f,98a18e12-c656-452b-bf3f-79550fb0ec9f-aa4af188-3d56-4ba0-a169-8fa18a1e192c.mp4,0,train,train
98a18e12-c656-452b-bf3f-79550fb0ec9f,98a18e12-c656-452b-bf3f-79550fb0ec9f-c2bf181f-79e2-446a-bf31-0d2951868004.mp4,0,train,train
98a18e12-c656-452b-bf3f-79550fb0ec9f,98a18e12-c656-452b-bf3f-79550fb0ec9f-fc94545f-7956-4a17-a414-1f1d23613ab0.mp4,1,train,train
98a18e12-c656-452b-bf3f-79550fb0ec9f,98a18e12-c656-452b-bf3f-79550fb0ec9f-72807f52-a8dc-438a-8182-8050dfb37da9.mp4,1,train,train
98c66392-edf5-485d-b280-b30e374f7b9a,98c66392-edf5-485d-b280-b30e374f7b9a-6e7e6839-d399-4c04-b8c1-ad5de24636f5.mp4,0,query,query
98c66392-edf5-485d-b280-b30e374f7b9a,98c66392-edf5-485d-b280-b30e374f7b9a-e520b364-f043-4854-a38c-c8288a8d70f0.mp4,1,gallery,gallery
98c66392-edf5-485d-b280-b30e374f7b9a,98c66392-edf5-485d-b280-b30e374f7b9a-6e45b312-912d-4172-9f3e-122831985d42.mp4,0,query,query
98c66392-edf5-485d-b280-b30e374f7b9a,98c66392-edf5-485d-b280-b30e374f7b9a-85ca6d7e-f897-47fb-a4a6-b391851cc2e0.mp4,1,gallery,gallery
98c66392-edf5-485d-b280-b30e374f7b9a,98c66392-edf5-485d-b280-b30e374f7b9a-4bb58c0e-ba91-4373-b2e2-cec528a23465.mp4,1,gallery,gallery
98e28b50-23ad-402b-acf2-4c04f516b65e,98e28b50-23ad-402b-acf2-4c04f516b65e-1c24cc0e-39f8-4275-97c7-0471dc0966fe.mp4,0,train,train
98e28b50-23ad-402b-acf2-4c04f516b65e,98e28b50-23ad-402b-acf2-4c04f516b65e-2ea078be-3620-4b73-a2fa-4fdca5ed5f31.mp4,0,train,train
98e28b50-23ad-402b-acf2-4c04f516b65e,98e28b50-23ad-402b-acf2-4c04f516b65e-429f06f3-36c8-4cf9-88b6-1c72c8e790a4.mp4,0,train,train
98e28b50-23ad-402b-acf2-4c04f516b65e,98e28b50-23ad-402b-acf2-4c04f516b65e-4f3c0e16-60af-4e10-a31e-ccf2702f6382.mp4,0,train,train
