DOG_ID;VIDEO_ID;x_top_left;y_top_left;width;height
6af29009-7cbb-412f-b5f4-56ac92de8e9f;70756b32-54d6-478f-a589-67e20595e869;177;240;898;1478
6b6c9900-c35d-43e2-aaec-60dc17b471fa;82b3938d-366a-4d7b-bfb1-42ba33f861ca;149;214;95;219
6b6c9900-c35d-43e2-aaec-60dc17b471fa;5b5397ed-7135-4b4e-8bb3-f7f9c4f1b1b9;177;4;177;236
6b6c9900-c35d-43e2-aaec-60dc17b471fa;86779d31-7e78-429a-8e5f-715780d93bd0;162;36;217;224
6b6c9900-c35d-43e2-aaec-60dc17b471fa;01b12c60-eeed-4b1a-a1f7-01504e9d16a0;679;175;449;475
6b6c9900-c35d-43e2-aaec-60dc17b471fa;b5931393-8343-4e14-b43a-6b44764b0c5e;557;115;677;421
6b9d95d4-43ac-44b2-a6fd-b52d8bd48040;d33dc37b-4c89-4c3c-b782-e187a192682e;139;192;933;982
6b9d95d4-43ac-44b2-a6fd-b52d8bd48040;75a339fe-988a-4c90-b07e-ab18ea1ebbf5;371;880;511;714
6b9d95d4-43ac-44b2-a6fd-b52d8bd48040;1382b021-c7d9-4e1c-aae0-d95b62bbcd88;929;441;110;164
6b9d95d4-43ac-44b2-a6fd-b52d8bd48040;bb1b2338-d699-4473-ba2c-e36fe4f64bfc;871;423;113;110
6b9d95d4-43ac-44b2-a6fd-b52d8bd48040;c3eab774-2327-49c6-af40-5c84e058b73c;223;470;1407;509
6b9d95d4-43ac-44b2-a6fd-b52d8bd48040;e5f09bea-f724-4e26-9395-c1260b16357b;665;394;333;682
6b269421-6a89-457f-85d4-083e4c631f5b;bb2a2684-2241-4bb5-abbc-db39bcd00734;4;232;474;591
6b269421-6a89-457f-85d4-083e4c631f5b;4d8e0410-7642-4d9b-a3d4-667d18be6b72;92;563;980;1053
6b269421-6a89-457f-85d4-083e4c631f5b;2ccd8246-9a1f-4bcc-9b4c-4d59c1bda2de;176;346;899;1398
6b269421-6a89-457f-85d4-083e4c631f5b;f5b7b28d-e0f0-4cf3-9e24-af0f64d90dc7;4;576;959;1312
6b269421-6a89-457f-85d4-083e4c631f5b;5be2d2e9-f50a-41ff-b3f9-ebdec64d4229;0;6;888;1725
6b269421-6a89-457f-85d4-083e4c631f5b;b4238027-4cba-4363-93bd-8d79cba84b62;650;85;612;993
6b269421-6a89-457f-85d4-083e4c631f5b;f13735bf-6161-4b04-96aa-c3ca175baf9c;658;9;609;1071
6bd16a1e-6052-45ec-a0f1-131ad3e33919;4843a3fd-dd70-4bab-a76d-67b140ec10e5;0;832;563;1046
6c8e2de8-b234-4dde-b47a-de04169c883d;b852fd45-973c-4bdc-810e-174b8395142f;717;458;356;515
6c8e2de8-b234-4dde-b47a-de04169c883d;99155fee-c600-4f71-b9c9-66132475f6f1;423;675;162;301
6c8e2de8-b234-4dde-b47a-de04169c883d;28c51417-4662-4554-b3b9-d2a0b4fd36d5;259;300;114;151
6c8e2de8-b234-4dde-b47a-de04169c883d;7daa295e-b3f4-45da-9003-35d7be4a3feb;230;173;121;220
6c14fed6-ebbd-4eb2-b425-edf9dcc0dc86;697761e6-cca2-4325-848c-9236e7c188b2;441;704;329;173
6c14fed6-ebbd-4eb2-b425-edf9dcc0dc86;6670d40a-0776-4888-af84-d4633cedd2dc;256;368;312;458
6c14fed6-ebbd-4eb2-b425-edf9dcc0dc86;4ef75a01-b524-470f-8826-a8ba9339c89c;4;288;1056;1590
6c14fed6-ebbd-4eb2-b425-edf9dcc0dc86;8986d71a-aa5d-42ae-b3f5-b7ca2e649428;482;973;343;182
6c14fed6-ebbd-4eb2-b425-edf9dcc0dc86;c8995266-8d4f-495c-9620-6c8164c303f5;9;902;717;484
6c22fc3d-25de-4ee5-9ce9-b1c43f0aa78f;a2cda3b0-6cb4-45b0-9cda-678876926bab;567;538;402;876
6c22fc3d-25de-4ee5-9ce9-b1c43f0aa78f;84f54194-4c41-4693-8038-0c904099cce5;618;1427;230;429
6c22fc3d-25de-4ee5-9ce9-b1c43f0aa78f;7d4c2bc2-2293-4c16-9dbd-0785f896dfda;751;1274;299;588
6c22fc3d-25de-4ee5-9ce9-b1c43f0aa78f;e6def778-23fe-43d4-a912-a4e53932783f;826;550;416;218
6c22fc3d-25de-4ee5-9ce9-b1c43f0aa78f;db09943e-b512-4ef3-a37e-164aa48d1a69;898;328;122;97
6c29c5c4-bf7b-4201-ba6a-130e656c003e;abd025be-9ec9-439f-9189-04dac135ad7e;431;778;256;352
6c29c5c4-bf7b-4201-ba6a-130e656c003e;9d73ed62-5c6f-4b93-916a-e7ba8a6d939d;20;736;651;298
6c29c5c4-bf7b-4201-ba6a-130e656c003e;b891d973-5c07-422f-8c4d-58c1bb0484cb;19;608;657;826
6c29c5c4-bf7b-4201-ba6a-130e656c003e;eb019bfe-6219-4179-a71a-d161138c17cc;389;765;75;125
6c29c5c4-bf7b-4201-ba6a-130e656c003e;c3d05cc8-2db0-4d40-b023-7184672afc77;7;326;1066;1565
6cae128e-7acb-47b2-a46b-aa04747aad3d;4e110601-565d-42ec-8764-70a314089b88;241;105;240;643
6cae128e-7acb-47b2-a46b-aa04747aad3d;b917ce40-3e5b-4129-b454-29833b7fc0d5;275;605;412;563
6cae128e-7acb-47b2-a46b-aa04747aad3d;462fc096-a1f7-44ad-a02c-d2a68bd8edb5;308;269;291;781
6cae128e-7acb-47b2-a46b-aa04747aad3d;281704eb-4c96-4d47-b898-4d148002cca7;199;386;164;117
6cae128e-7acb-47b2-a46b-aa04747aad3d;3ab5d8ac-3024-4220-be41-c63078461d58;71;437;216;290
6cae128e-7acb-47b2-a46b-aa04747aad3d;2e379ec4-9abf-4c1d-87dd-5d7294a7b88e;732;169;518;470
6cc00b1f-d7fe-49da-9435-0bb0a51a60c2;47d0e622-1fb2-4b9d-b3b3-1b5bbefb14f6;50;574;496;516
6cc00b1f-d7fe-49da-9435-0bb0a51a60c2;d878562f-5352-4eed-9cf6-e58bbf7dc933;17;256;700;1020
6cc00b1f-d7fe-49da-9435-0bb0a51a60c2;61078a15-7b25-470c-90a3-828f35b7d4f2;250;478;465;388
6cc00b1f-d7fe-49da-9435-0bb0a51a60c2;096d01f1-b362-4587-ad49-c52cc5228e9d;965;301;125;192
6cc00b1f-d7fe-49da-9435-0bb0a51a60c2;a526c45a-df55-4561-a69a-dfdc3ead2459;694;140;561;909
6d1f0854-1cfa-4903-ba73-91c1b3af6931;b438fad4-0e43-46f0-b06f-4358766dd841;325;35;744;1258
6d1f0854-1cfa-4903-ba73-91c1b3af6931;01519970-0579-4e77-8b22-6eeb50a0531a;208;688;867;592
6d1f0854-1cfa-4903-ba73-91c1b3af6931;2c33a5ef-1e44-4c17-98d8-ed3116c81630;713;286;314;628
6d1f0854-1cfa-4903-ba73-91c1b3af6931;3723e82a-2c62-4121-8c31-6ca08df3e69f;826;410;439;497
6d1f0854-1cfa-4903-ba73-91c1b3af6931;fc34b251-305a-4356-9e30-e4a056cc2716;701;236;559;693
6d5d7588-1236-4f23-b924-48d5b07921e9;3fa88e3d-6ede-4e5b-96f5-abeb4b1d880f;120;497;361;330
6d5d7588-1236-4f23-b924-48d5b07921e9;7b736906-4065-47ef-96df-a8e6a817b057;625;768;130;118
6d5d7588-1236-4f23-b924-48d5b07921e9;1eec9eee-68d2-43e8-b328-185f5b0e1f1d;826;230;319;270
6dd004e6-316f-4c4d-ab16-d13c2f15376B;ee12f738-0227-4bca-8ec0-eded65b71ae3;640;304;209;208
6dd004e6-316f-4c4d-ab16-d13c2f15376B;b471cef3-6b19-43ee-a757-c4432e41aca9;237;497;550;810
6dd004e6-316f-4c4d-ab16-d13c2f15376B;da5a825d-b311-43b1-8d7e-a4ff50a74dab;58;589;84;89
6dd004e6-316f-4c4d-ab16-d13c2f15376A;39c1566b-fa0d-440c-a247-7aa5b6aeecb4;443;509;140;134
6dd004e6-316f-4c4d-ab16-d13c2f15376A;b5f1a6ea-21d3-46f3-aee4-782d9ad24aa9;543;502;69;173
6ddc7e73-065a-431f-8ca6-4070f0c1d5dc;40afa72d-f0a0-46a5-9874-042e34e982fb;80;399;320;282
6ddc7e73-065a-431f-8ca6-4070f0c1d5dc;9e53a629-45ef-464f-a5d2-e898ba602509;166;493;110;128
6ddc7e73-065a-431f-8ca6-4070f0c1d5dc;db97f3e5-181c-4044-a766-5f664ca575de;318;324;95;113
6ddc7e73-065a-431f-8ca6-4070f0c1d5dc;43a348af-a813-482a-ba88-9b9f8cf6d33e;161;422;134;143
6ddc7e73-065a-431f-8ca6-4070f0c1d5dc;59e321fc-f4b0-4a36-8f72-c74893e1b803;194;461;206;307
6df0d156-456a-46e4-8bed-1b1c71fb7e4c;06b6f5c0-305f-4784-8fc0-ccf915a3d3c6;526;259;226;179
6df0d156-456a-46e4-8bed-1b1c71fb7e4c;1cfba92c-0691-441a-a3f4-d9185dccf91b;40;410;1518;1497
6df0d156-456a-46e4-8bed-1b1c71fb7e4c;b5c67920-69f5-4ccc-a04b-491385a45780;14;698;1166;1977
6df0d156-456a-46e4-8bed-1b1c71fb7e4c;ced48f58-89f1-4e52-a3f6-881793c6945e;300;0;1349;733
6e38ff64-7cb3-4bec-a0ef-4f51faa650c7;3d61cd1b-e240-4117-8165-8b1be03256e2;718;232;230;265
6e38ff64-7cb3-4bec-a0ef-4f51faa650c7;65d45a38-466c-48cc-a879-7e0f5e921d07;900;355;353;279
6e38ff64-7cb3-4bec-a0ef-4f51faa650c7;eede708b-91a9-419d-98b0-0f967090b3d0;720;238;293;329
6e87c69a-e828-4afa-8163-e10c4d0f6584;3cedd2cf-ea48-44e0-8872-0c0ee9d5bdcc;195;49;283;709
6e87c69a-e828-4afa-8163-e10c4d0f6584;f02aa993-1dfa-4f51-9a2e-f49cfd00d0ac;338;428;404;927
6e87c69a-e828-4afa-8163-e10c4d0f6584;c72a5f1b-7c4a-4315-be2b-73561f37f935;-1;121;1046;1440
6e87c69a-e828-4afa-8163-e10c4d0f6584;94dadedc-b0fc-4a1a-a5d1-a8ca8d2c51c4;332;541;660;1312
6e87c69a-e828-4afa-8163-e10c4d0f6584;6f93dec4-2e1d-4c69-9fd2-33677ee244ec;288;559;783;393
6e419a21-5a52-40c4-aae1-42bfbf3434d9;349b8f37-d8d4-4060-a34f-28d9cef477a0;446;573;465;694
6e419a21-5a52-40c4-aae1-42bfbf3434d9;824df636-97c8-4cb2-a4bb-649e153dac75;492;169;1409;898
6e419a21-5a52-40c4-aae1-42bfbf3434d9;d8e856be-a450-4dcb-ac7b-7a00eeaf7a07;435;544;356;403
6e419a21-5a52-40c4-aae1-42bfbf3434d9;df2e8698-ffdb-4c2e-b801-f10768da8897;5;425;493;439
6e419a21-5a52-40c4-aae1-42bfbf3434d9;fc4199ac-d3ab-4dad-8340-1099953df69f;653;0;593;832
6e541cc7-61e0-445c-a5b2-c775311c0f89;249de4e0-1d0f-4b8c-861e-791d437b7506;252;130;202;263
6e541cc7-61e0-445c-a5b2-c775311c0f89;8fa106f1-7d2d-43e8-8696-873e6bcfc038;38;226;502;839
6e541cc7-61e0-445c-a5b2-c775311c0f89;d965333c-31db-4439-a5a0-c7baef6c8616;183;250;394;588
6e541cc7-61e0-445c-a5b2-c775311c0f89;570af4be-5dbd-4b80-83bc-e09b7b481fc5;322;412;80;164
6e541cc7-61e0-445c-a5b2-c775311c0f89;84c0e311-42b9-4769-91b6-d6421678c22e;881;517;300;347
6e27108f-f179-4e41-9681-9f0e8f03e563;2d695d10-c365-4ed6-9a21-20ed4a1ca43d;405;845;672;870
6e27108f-f179-4e41-9681-9f0e8f03e563;0ffd5cc0-07f5-458a-a118-4065242f7f34;209;752;285;397
6e27108f-f179-4e41-9681-9f0e8f03e563;c65ae3c6-5f0f-4b4f-9c63-1269f1d83226;9;493;719;1145
6e27108f-f179-4e41-9681-9f0e8f03e563;85db0def-a5ef-40b0-be39-ae0e54aece7a;749;270;509;457
6e27108f-f179-4e41-9681-9f0e8f03e563;e9b5da25-8405-480a-92cc-61abb53b5473;7;414;879;628
6edec60a-fabd-43d8-9583-f3c95928f15d;56ccb44c-2d61-4735-a456-dea0180aaf58;70;976;1005;480
6edec60a-fabd-43d8-9583-f3c95928f15d;3b76474c-29e8-4230-8551-409f1ae7663d;373;774;483;720
6edec60a-fabd-43d8-9583-f3c95928f15d;a224a348-dfc4-4194-8f26-d4d00f18bcd0;1080;378;170;139
6edec60a-fabd-43d8-9583-f3c95928f15d;f5433d85-840d-41af-8e0f-35da44b1134e;898;650;160;322
6ee1e06c-e33c-4bca-8fcc-03d1069f86b5;6a8807ab-b2c8-482b-9c4a-fd769430f0cd;297;470;776;855
6ee1e06c-e33c-4bca-8fcc-03d1069f86b5;03d932f2-29db-4685-ac06-23df40c08acb;381;787;694;627
6ee1e06c-e33c-4bca-8fcc-03d1069f86b5;db706f69-84aa-407c-80fe-3c105f88f2a1;9;986;732;912
6ee1e06c-e33c-4bca-8fcc-03d1069f86b5;2aa951a2-4488-4ea1-af3a-0eef48ea968b;967;275;300;778
6ee1e06c-e33c-4bca-8fcc-03d1069f86b5;a11c5d77-fb28-41dd-abc5-9c82c73008aa;718;371;542;709
69ff7e56-0a3d-4a30-b064-4b0b0849b63a;1d3d7648-da45-48a8-9fce-05fd1976b4db;996;614;826;2010
69ff7e56-0a3d-4a30-b064-4b0b0849b63a;71d6b6a2-99a6-4c54-bd60-6aeda0206d04;986;1203;1042;429
69ff7e56-0a3d-4a30-b064-4b0b0849b63a;9f893fe9-c105-4fe0-9b49-588869c17f0c;922;488;156;306
69ff7e56-0a3d-4a30-b064-4b0b0849b63a;70cf9709-c984-410c-bedb-0ce4cd9fa38c;648;648;314;252
693e891a-b1d1-4dbf-b537-74475b4d50ba;66994531-c7f5-4219-bced-dabf93b4344c;67;59;1551;996
693e891a-b1d1-4dbf-b537-74475b4d50ba;b280a78e-14c5-4ce3-abae-d6f8b6c8d13a;238;58;553;1795
693e891a-b1d1-4dbf-b537-74475b4d50ba;02a11e08-1764-4225-9de7-3c1673d641c1;3;141;1070;1757
693e891a-b1d1-4dbf-b537-74475b4d50ba;54672382-e49d-4779-8695-270f54cd4950;557;270;929;526
693e891a-b1d1-4dbf-b537-74475b4d50ba;720e866e-a141-49ec-9a01-0f9b28c63b6a;36;229;1450;840
69051add-780a-4d94-badc-5db73c898c08;32bdc78e-ce24-4078-a11d-f5ccbd08625f;3;54;1072;1226
69051add-780a-4d94-badc-5db73c898c08;48b2c562-4970-453b-a245-73440e8d024c;319;550;348;688
69051add-780a-4d94-badc-5db73c898c08;ed711aab-7bdb-41cf-9a5a-63eeb6dc7c95;427;182;361;896
69051add-780a-4d94-badc-5db73c898c08;c16d1c3a-7569-43d3-a50d-ddad118e4565;34;3;615;1168
689672dc-9ae3-41a1-96a6-7c60f83b23e2;a5fec1b4-f277-4b24-b43d-7ae957bf9af9;5;582;623;781
689672dc-9ae3-41a1-96a6-7c60f83b23e2;a2f375d2-7eba-4a00-b229-93b261335b8b;15;19;1061;1891
689672dc-9ae3-41a1-96a6-7c60f83b23e2;e9298734-6ae1-4a8f-b090-9f88101b6297;230;442;836;870
689672dc-9ae3-41a1-96a6-7c60f83b23e2;a104a7eb-e7a4-4c9c-b267-3930cadc6666;94;128;983;1613
689672dc-9ae3-41a1-96a6-7c60f83b23e2;685fc724-cdc2-46e6-a31b-b8ea8dcff0b9;658;176;600;715
695541cc-87f0-499b-a562-f9c9daa9b2f6;305299d1-a43b-4c6c-9371-4a6c9759d197;363;816;479;278
695541cc-87f0-499b-a562-f9c9daa9b2f6;c37b7786-e03a-4f81-af50-13b27df95057;341;238;1085;484
695541cc-87f0-499b-a562-f9c9daa9b2f6;a88792b3-81de-4127-a5b8-98c6f8b4ed10;267;714;378;704
6bd8201c-77dc-4210-8dfc-7d380fc7b0b4;43723571-839d-44f4-8016-665f21f60b75;477;467;454;787
6bd8201c-77dc-4210-8dfc-7d380fc7b0b4;ab567c14-cacf-4f9d-82fb-63c090ba840a;393;803;151;119
6bd8201c-77dc-4210-8dfc-7d380fc7b0b4;98798771-6f52-4b5b-8032-c9f65d1423bd;329;586;976;844
6bd8201c-77dc-4210-8dfc-7d380fc7b0b4;e8eaf6cb-0f9c-4673-85a3-d3d0575d7caf;500;406;98;153
6bd8201c-77dc-4210-8dfc-7d380fc7b0b4;47e45513-b304-4875-935f-102af1bf505d;658;196;595;855
6a09d463-2bed-4bb3-a0a1-11b55f0e2ecf;1044e86e-fa3a-4c88-b305-6a2e4a2351a1;608;733;75;105
6a09d463-2bed-4bb3-a0a1-11b55f0e2ecf;83433b69-1ca9-453e-8992-c9b84375fb9f;54;883;467;631
6a09d463-2bed-4bb3-a0a1-11b55f0e2ecf;a78e5abc-b9e9-4383-b3b1-5deb0713d8ce;501;694;105;237
6a09d463-2bed-4bb3-a0a1-11b55f0e2ecf;e9b4bfa8-fa5d-46f5-ad24-985bcf99aa8a;8;931;178;560
6a16c3bc-6081-48cf-a503-52c0a3cf70d4;da0152d1-f2e0-42aa-9be2-5a8cc71b6af6;26;239;112;177
6a16c3bc-6081-48cf-a503-52c0a3cf70d4;efde7f54-e40d-48f0-aee3-c7278ad7b09a;425;678;466;416
6a16c3bc-6081-48cf-a503-52c0a3cf70d4;7bdf3868-4d80-44c2-a2e8-613c1efacaba;919;9;334;491
6a16c3bc-6081-48cf-a503-52c0a3cf70d4;ba4afe5e-80fc-467a-92ee-05c82ccfb4c9;778;252;216;185
6a92ab67-4f66-4ee2-a40d-3485948cff4d;669e75cd-bea0-4032-a1fc-05a0b7fb8d97;335;941;296;358
6a92ab67-4f66-4ee2-a40d-3485948cff4d;882c988b-d7af-4ce8-ad16-3e0fed2ecd6d;120;106;957;1312
6a92ab67-4f66-4ee2-a40d-3485948cff4d;b802545e-2e54-49d0-91b3-d36528ee19df;5;298;995;1254
6a92ab67-4f66-4ee2-a40d-3485948cff4d;040733ae-29ae-4b2e-942c-acfe7b4b1b54;698;162;560;679
6a92ab67-4f66-4ee2-a40d-3485948cff4d;184486ef-a1bd-4c4f-bfcc-e9f48808a361;698;104;562;778
6a92ab67-4f66-4ee2-a40d-3485948cff4d;bb32116a-2366-4eec-9039-b9c3aaabe22c;838;34;427;868
6f62edd2-f4a6-49a8-8be0-bbc694069d22;1688f2ca-faf3-4dea-8316-0a8d52bd42dc;105;800;693;842
6f62edd2-f4a6-49a8-8be0-bbc694069d22;4ab451e6-0638-492b-9011-9ca91cdc3f2e;363;570;465;512
6f62edd2-f4a6-49a8-8be0-bbc694069d22;abd4b956-1b5e-4d65-bdf5-70ff68eaf518;212;877;490;374
6f62edd2-f4a6-49a8-8be0-bbc694069d22;c02c8987-c112-4f77-9dd6-4347138e225c;400;915;357;551
6f62edd2-f4a6-49a8-8be0-bbc694069d22;eb972b5b-1ff7-4a2e-888c-a0810a2d2ac6;51;368;1025;1184
6f67cd73-7c09-412e-920f-caaeac4b4394;1060c681-1792-485d-a362-fe58375fb2cb;11;362;1057;1475
6f67cd73-7c09-412e-920f-caaeac4b4394;68a96274-eb64-4f2b-bd71-00b7b8dd2b06;119;316;437;795
6f67cd73-7c09-412e-920f-caaeac4b4394;91402402-9ae6-4582-9abe-d2adbcc31ef7;352;483;149;282
6f67cd73-7c09-412e-920f-caaeac4b4394;df2c06c1-93ac-482a-8687-6a169b8cfe89;314;330;193;276
6f67cd73-7c09-412e-920f-caaeac4b4394;f077fb25-f80a-4cb7-8722-149c8a8828d7;120;625;487;461
6f7f2504-eb34-4e57-8a1e-c7bf0cafc7b7;1ce49485-f2af-4e4c-ab27-9654978e67e3;4;346;544;644
6f7f2504-eb34-4e57-8a1e-c7bf0cafc7b7;4b2b63fb-529c-40d8-8a09-86abbc87fce2;255;105;227;522
6f7f2504-eb34-4e57-8a1e-c7bf0cafc7b7;8653bc4c-cdfe-4410-8936-04b0096092e9;163;282;256;463
6f7f2504-eb34-4e57-8a1e-c7bf0cafc7b7;8e25aa7d-6262-4800-a400-e5b47ce9a51f;274;446;166;299
6f7f2504-eb34-4e57-8a1e-c7bf0cafc7b7;c336228e-9b79-4b6d-8ea7-b89eb5a5acb5;384;657;334;627
6f839b85-3478-4063-abf6-54398da1e139;073e650d-a3a0-4c98-adb0-9d09a60b7fa7;66;292;464;350
6f839b85-3478-4063-abf6-54398da1e139;131f2216-640c-4d62-b07a-f5096ae3ec01;248;540;377;369
6f839b85-3478-4063-abf6-54398da1e139;2efc596c-6c20-4507-8199-e0070ff8e37e;248;452;263;182
6f839b85-3478-4063-abf6-54398da1e139;4f114683-9b69-43ff-bd39-8c5886cd223a;367;608;313;348
6f839b85-3478-4063-abf6-54398da1e139;6414a4cd-2577-4748-84a1-8013e353994f;169;271;454;1003
6f839b85-3478-4063-abf6-54398da1e139;d3d3ddcd-9b50-4788-b93c-64826fedd55b;151;220;385;503
7028a90a-ba0e-4db2-8230-51ad1bf46021;a1473d46-616a-44b0-9c8a-1c41ad409b8b;289;10;267;464
7028a90a-ba0e-4db2-8230-51ad1bf46021;ac8a393d-ce9d-42b3-94e2-1445d7ab518d;3;10;829;1244
7028a90a-ba0e-4db2-8230-51ad1bf46021;bbff4795-ccf1-4e11-a47e-7e41b4c9ce95;7;336;734;851
7028a90a-ba0e-4db2-8230-51ad1bf46021;d43aa4d5-c0e3-47c5-ac18-a72d7da4f6bd;1;326;928;1306
7028a90a-ba0e-4db2-8230-51ad1bf46021;ffa2b8ce-f625-47fc-b4ac-89f96611948d;392;19;221;355
703b69af-3eb3-494d-9a18-79d80cd210e2;30ed7173-f178-4998-bee0-a8ae17846a2f;5;335;315;525
703b69af-3eb3-494d-9a18-79d80cd210e2;652444cd-709b-449c-99de-a25c3c368515;9;111;608;1152
703b69af-3eb3-494d-9a18-79d80cd210e2;b3275b51-0f9e-4fac-8379-b5bf0db344e5;256;0;462;1052
703b69af-3eb3-494d-9a18-79d80cd210e2;c3f717a8-5bea-4d5d-a7a3-fd651e6d5efd;2;390;456;472
703b69af-3eb3-494d-9a18-79d80cd210e2;f07603d2-2ebe-4574-9b59-2327810ee1dc;206;60;340;793
707d71ba-06f4-4566-8232-05bf39cd5047;197e2800-e233-4be8-bddc-5cbf7c542cb2;9;109;910;1293
707d71ba-06f4-4566-8232-05bf39cd5047;429a9dfa-176e-4603-a924-1b02a6742958;135;390;937;922
707d71ba-06f4-4566-8232-05bf39cd5047;9fb21ae7-cf5c-4e69-92e4-ebfe6b277a8e;4;202;756;969
707d71ba-06f4-4566-8232-05bf39cd5047;c4259ec5-80e8-4b1f-a0f0-8c798ac501e6;428;310;270;778
707d71ba-06f4-4566-8232-05bf39cd5047;e221516d-fc90-40c5-a5ed-86569a8681a0;223;13;668;1091
7091d67f-9f3f-42a1-af5a-ac2886997b0e;2e7b7e59-5755-4304-9cf1-a0bdfb5683b1;262;618;583;595
7091d67f-9f3f-42a1-af5a-ac2886997b0e;9ea40ba3-4695-4700-a350-245b16e9f4f1;19;954;1442;2323
7091d67f-9f3f-42a1-af5a-ac2886997b0e;acc7cb1b-3d67-44cb-ae76-c64fdef8fa41;44;634;528;407
7091d67f-9f3f-42a1-af5a-ac2886997b0e;e8a0fc43-b192-4e50-95b4-8495f4b89add;231;80;844;1840
7091d67f-9f3f-42a1-af5a-ac2886997b0e;f4fd8581-6571-422b-bc70-6b127dd97f1c;19;1235;2133;2573
709338b9-8b95-46d9-b4ac-890b6402be0f;0381c2a9-2e4e-402d-bd63-7cd26ead2957;269;390;807;1306
709338b9-8b95-46d9-b4ac-890b6402be0f;0cbe7c2d-0ff1-4abb-aa56-2c2ee15c142b;26;16;1050;1104
709338b9-8b95-46d9-b4ac-890b6402be0f;1bcc1244-2ce7-4393-b425-8ef9e8aabda4;4;819;1073;1101
709338b9-8b95-46d9-b4ac-890b6402be0f;468d6fe3-a746-4e4a-896f-726d7ae3ade0;5;144;1074;1235
709338b9-8b95-46d9-b4ac-890b6402be0f;9fdbb74a-7a8f-4cd2-a2eb-8582f3327a21;149;9;1757;794
70aa5b73-a629-4835-8025-3af2eaf097d7;120c7642-7469-4094-9a16-85d7411518b3;10;18;2673;2135
70aa5b73-a629-4835-8025-3af2eaf097d7;1db7842c-0c1e-438d-923d-bd567cd11765;1939;414;1872;1739
70aa5b73-a629-4835-8025-3af2eaf097d7;871ac37b-6402-444a-b859-4f7fd10c18b5;470;1152;1682;2362
70c4d0e4-0656-4a3f-a6c8-80889586ab3f;b946f5b3-1b08-4665-b3b0-e27c7cb3404b;4;368;937;1568
70c4d0e4-0656-4a3f-a6c8-80889586ab3f;bfe6a4a1-51e2-443a-a7a4-2ef084fb69c2;4;118;992;1300
70c4d0e4-0656-4a3f-a6c8-80889586ab3f;bffa1623-7fb3-4045-ae4a-d95dfc8594fc;5;394;1063;918
70c4d0e4-0656-4a3f-a6c8-80889586ab3f;cd192a4f-5c1f-4a18-9a57-9a98cf528a31;250;6;823;1168
70c4d0e4-0656-4a3f-a6c8-80889586ab3f;e316ed81-3156-4700-a4be-1de1fe5b95c3;161;413;918;931
70eb219e-6c0f-4f7f-aa7d-f4bf437b5c4a;074517a4-3cc2-4d1a-bcd0-1531b7e1f69b;11;10;726;1385
70eb219e-6c0f-4f7f-aa7d-f4bf437b5c4a;0fdc406c-7607-40fc-af93-717f75e9033d;5;304;1067;1277
70eb219e-6c0f-4f7f-aa7d-f4bf437b5c4a;1d914e12-4f91-42ce-8a39-5b29e8adcb94;7;223;1078;1448
70eb219e-6c0f-4f7f-aa7d-f4bf437b5c4a;68d00859-0b4f-4489-b99e-ea6b5744e00c;4;6;1084;1472
70eb219e-6c0f-4f7f-aa7d-f4bf437b5c4a;818d67a4-f1e6-4d65-b3ae-38ae799d375f;66;0;1011;762
70eb219e-6c0f-4f7f-aa7d-f4bf437b5c4a;c9a50f4a-f0d7-4a5a-afe8-1bb8e2a31684;371;463;255;471
70eb219e-6c0f-4f7f-aa7d-f4bf437b5c4a;d66cb350-ba29-4ea8-9e28-1f4928673dec;74;624;781;646
710030a3-64dd-4dd8-80ae-39354c048b98;1b14bc56-5bb6-45eb-9960-85f48e039815;7;195;823;986
710030a3-64dd-4dd8-80ae-39354c048b98;5270d667-72db-4bf1-bd73-5e94e06231da;10;2;1908;839
710030a3-64dd-4dd8-80ae-39354c048b98;71fe2d56-c7b2-44e7-9b34-eec30a9ced42;207;461;515;569
710030a3-64dd-4dd8-80ae-39354c048b98;b794ced8-9bb2-4de0-9f0c-c2ac4a3cba00;350;678;334;580
710030a3-64dd-4dd8-80ae-39354c048b98;be7c0e8c-a5c6-4c0b-b4a1-297943958c5d;192;342;885;1572
710030a3-64dd-4dd8-80ae-39354c048b98;cb31a625-f0a0-4f90-b961-dc7e452b63fc;362;9;1047;922
71202095-d308-4fd4-b41c-4f50394d976d;67e37f75-89f2-4338-b3e5-54badeecd784;350;675;337;544
71202095-d308-4fd4-b41c-4f50394d976d;76bcf510-c65e-4aa9-b9c2-b5def65e512c;382;736;456;653
71202095-d308-4fd4-b41c-4f50394d976d;e07656e2-3510-409d-9cc9-70c8efd481dd;7;266;884;1609
712f9feb-20f8-40da-9246-8321a522bca4;3ad70781-6e60-4ecd-98c5-62e8c3ca2c0a;111;1286;1706;922
712f9feb-20f8-40da-9246-8321a522bca4;b81b061b-93c5-4af6-9593-84a0fd3b494f;263;854;434;621
712f9feb-20f8-40da-9246-8321a522bca4;cdf0919b-6412-4f1a-af5b-b927855a8749;4;262;813;628
712f9feb-20f8-40da-9246-8321a522bca4;d2df48f2-5e01-424f-830a-6f6c50673d88;19;749;377;589
7173d847-33d3-49cc-a71d-1ffc12243e6a;1c3ed32e-8d46-45c3-ab63-69da0d5f2dd6;200;149;237;104
7173d847-33d3-49cc-a71d-1ffc12243e6a;59e4959e-a652-4bf6-8d37-64aac2421a88;482;710;597;692
