DOG_ID,BREED
fcb8c08f-8f64-4fb6-90ad-80e43ebc6b8f,Mix
bf94a3c3-0d3d-4774-af7a-d4bcd3034186,Mix
b45378e5-43c1-448d-b786-bb4e8c330406,MixBostonterrierjackRussel
a94bef2a-9bfe-4009-89ad-f328363c061b,Mixamstaff
b5a95942-1e6b-41ea-8373-a649859aa672,Mixbreeds
18537845-0f57-47e0-96d3-d95b39f157da,Mixed
a67cd797-3bb2-428b-9225-c62391f0817d,Mixed
ba5d57d7-6916-456a-8707-83c570a63394,Mixed
04c27cc7-d781-40e5-bc70-06ec6965fc46,Mixed
be9a1dee-d1ff-427e-860f-05decb3a7a29,Mixed
baaf82cd-6c4a-440a-a241-e56240829303,Mixed
f9262313-b800-4a6c-9927-0eb3074864c9,Mixed
9501f055-4ebe-4fdb-9846-e9148cdf161c,Mixed
9662392a-35c3-4bb1-9279-58110937c2cb,Mixed
fe7822e8-a18c-435d-8faa-6285921e172d,Mixed
9f9b6c4b-1262-4f90-b8ec-c843b89af43b,Mixed
18a6f8d0-174c-428e-be08-e3c1fd9b4afc,Mixed
3378a094-5df8-41f6-937e-bdfe82c724cc,Mixed
9465a63b-a6fd-4341-ab68-4882d00b03e7,Mixed
e9b7c0cf-e49d-4bdb-b6b4-7066b84ac040,Mixed
27ccedf7-26c3-416b-b061-fc541c8370ab,Mixed
ccca403b-ebeb-4783-9fba-e70b1d4bb8f7,Mixed
56501937-b685-4750-8ebf-fa1d6d9ba367,Mixed
1e92f1b1-e7cf-47af-bbfc-76fd56640c2c,Mixed
e8c52100-40fe-46d2-824d-9ea2089a1c5f,Mixed
a81ea281-ac3b-4c2a-81df-b4dfa374255a,Mixed
5310e820-419e-4266-9672-367f315791f1,Mixed
b2ab9cb8-b38f-4efe-b461-d5145412d346,Mixed
47de9719-d9e1-4676-9add-c0fede47e61e,Mixed
a8c721fd-a516-45ad-b231-999d7b4abe6f,Mixed
cfbe57e1-0087-4b0a-8912-d03959da360e,Mixed
9e84b48b-1247-41f2-a0d8-3e6363503b06,Mixed
ce7acd57-b8fd-46f8-a9a6-7ee0412f4d20,Mixed
bd717ccc-3f60-4467-ba6e-db57377ce019,Mixed
d044c3e9-5304-42d7-b94c-652cbb82a5dc,MixedRace
2613bb36-8845-4fa5-84ba-cfa1646a76a4,MixedSetter
2ecceed8-0c74-4781-9584-fb18b6cee445,Mixedblackwshepherdandtanmixed
f3cc13a1-8602-4733-a340-3a985133387b,MixedbordercollieandAmericanbulldog
8ffdd60f-39eb-4231-9e42-4025d248c494,Mixedbreed
9e0c4851-3344-46f4-929b-4b1a8aa5e7b4,Mixedbreeds
3dce5cec-e26a-4637-a8ca-5fa944882d2d,Mixedminiature
1106673b-0c49-44c4-9ccf-553335920551,MixedpittbillterrierandGermanshepard
03db8d84-a93b-4f16-87ed-9bebd605c18c,Mixedsetter
17662869-dcdc-451d-b0e0-84babe728909,Mixedspanielbretonandhound
1aadfd14-525f-40df-870e-fdcdea29881a,MixofChihuahuaandJackRussellTerrier
42794ece-e5b7-4f7e-92ca-7605b827ec55,Mixoffatleast3differentbreedsnotentirelysure
48f4d193-eab4-4b77-9bf2-6de56b3c3223,Mixofpoodleandgoldenretriever
bee912b2-537d-4784-859a-255d212b3455,Mixshepherd
82269b65-53eb-4784-9155-6d1accffe740,MjnatureDachshund
156b21b0-4340-405b-9e37-1815e94f0c00,Mongrel
0be5d617-c078-444b-9000-481053fddc3d,Mongrel
0ec69a09-3b55-45c9-bb10-e536e8da5ccb,Mongrel
6a92ab67-4f66-4ee2-a40d-3485948cff4d,Mongrel
a3104035-c9fb-4e93-8b69-f18e0ba5b426,Mongrel
4e89b50b-904d-4fb3-8320-69f8516e4f47,Morkie
bb035d5a-6293-49f7-a915-5b30cdfc1ee6,Morkie
038f0644-9561-4df0-9aa6-5a8a0964e063,Morkie
6761e1da-9d1e-4f8b-99d8-7e1e9ff87557,Morkie
580bf78d-0034-42ff-bd2b-e3c08a9d48f9,Mostlylabrador
c672c69d-81c8-4684-80ec-9f8934176548,Mutt
6ee1e06c-e33c-4bca-8fcc-03d1069f86b5,Mutt
e148fab3-c1aa-4338-9cc9-eb582ced0ef1,Mutt
22a635ce-db83-4109-9466-7dd2a00aa92e,Mutt
cf03bcb6-92ec-450e-ae1b-0228662a5884,Mutt
32ad3599-d369-421a-bef0-e8c945d0cde2,Mutt
0f5852e3-8597-4846-b694-d8cddd70a30a,MutthalfPomeranian
82d25d3a-d5c3-4bad-af6c-4d0d448e109c,Newfoundlander
890dfe5e-dff2-432c-93f8-321092b44e16,Notsure
96223e34-a317-4691-8666-fbeeb0d90292,NovaScotiaDuckTollingRetriever
270cf00a-687e-47d8-bb74-bf8bc52f3d58,NovaScotiaducktollingretriever
edfe7581-3d21-469c-abbf-71fb25159bc4,OldEnglishSheepdog
3f23b4ae-b865-4530-96a5-21f27ee896ae,OldTymeBulldog
01afd32f-cf58-4a55-baba-7086dc33f1b6,OldTymeBulldog
9cfe3749-3e71-4676-96b8-8ad79030bc1c,OldeEnglishBulldogge
77ce5295-1700-4a39-b98e-cb4539c1655c,OldeEnglishbulldog
cb57c3f9-f9a2-4d4d-aaee-39bab7c5c3a1,OldeTymeBulldog
c206c7d9-5fe4-4ec3-8ed6-54e5521546ae,Oldebulldog
71202095-d308-4fd4-b41c-4f50394d976d,Papillon
33629d55-3831-4941-ba96-4da522ab9e23,PapillonTerriermix
909192ab-9934-495f-87bc-3c8cce5eb8ec,Papillonx2andStaffiex
4ebcdd74-e464-4f43-a6da-60fb131cd439,ParsonRusselTerrier
f70a2658-6402-477d-85ca-a8d7094f34b7,ParsonRussellterrier
0c0b6a70-3f67-403a-a014-e758a5439a4e,ParsonsJackRussell
1bd5e98e-e33f-4e86-b6d3-ca5b056ea387,Partcorgi
63cefc4e-5388-43fb-8011-63ebc1fb1682,Patterdale
84278c95-8dcf-48c2-8e59-41831541579c,PatterdaleTerrier
812e0901-2a22-4adf-87c1-f1b8b550181f,Patterdalelakeland
34651747-ba54-43e6-9671-3009743db725,PatterdalexLakelandTerrier
028b0e0f-5418-439e-8147-11c621146a82,Pekingese
007b5e86-449d-4c03-96d2-f0ac1782c9b3,PembrokeWelshCorgi
d04ad2b4-ec29-4e9c-960d-d72907f1775b,PerEmbarkAmericanPitBullTerrier782AmericanBulldog143Supermutt75GermanShepherdandBoxer
2d7206b2-481f-433d-b853-72a326746d42,Pinsher
ecb117bb-157f-4b2e-99f2-6e47441e4334,PitBull
0b771241-fb45-4f6c-b415-5c70c66f4b77,PitBull
014f85a1-1c80-49aa-956e-7b92eacafd05,PitBullYorkieMaltese
28322a86-2523-44f9-bf07-87c768c2c4d5,PitBulllab
ea16942a-6baa-47aa-adb6-906efdc26aa8,PitMastiff
4211454b-b676-4835-afad-0243fbe6c623,Pitbull
e9dba5a9-8ef2-4b20-856c-01f8ce4e3acf,Pitbull
750cb3ac-e985-48fe-b8bc-6bb9b51d2c22,Pitbull
d45fe611-f43a-494e-846a-60137cd2e529,Pitbull
a6c4d7b5-08ff-4530-8b51-c1470cbe35ac,Pitbull
89f4d969-a207-4723-81f3-e406ada6b16a,Pitbull
6f7f2504-eb34-4e57-8a1e-c7bf0cafc7b7,Pitbull
288660a7-814a-4a56-8b5f-2f6daa2379e7,Pitbull
bbd796c3-d1cb-426d-8337-70cbee634d4a,Pitbull
509a29ff-1fcf-4d41-9c93-15815f9f068f,Pitbull
d5d533f5-92bb-4c18-b7bc-40892c927608,Pitbull
58f5c4ac-56d6-4de1-9581-105091237f09,Pitbull
f38d2337-b9da-4716-8a95-3a3d35e82165,Pitbull
bd746560-71cb-43ae-8a4f-68da8b70efb9,Pitbull
219ab714-b991-4d47-a1b9-d59d69d9fead,PitbullBullMastiff
7e97b1b3-ff09-45cd-a90e-ab7656fbe09a,PitbullGreatPyrenees
035f4009-39b3-4a2b-94f9-18d6027a1be0,PitbullTerrierMix
ab103ab5-3c54-4741-8e80-80c33ca384dc,Pitbullboxer
801d0066-995a-460b-a296-40e36c58ecb7,Pitbullmix
af9049ba-96e6-4186-85aa-5a51244a1a37,Pitbullmix
e234f589-1aeb-435d-a765-e49ebbe5a292,Pitbullmix
44833f04-7e94-4e7b-9549-4a0b19cd4f5f,Pitlabmix
5295cce4-77a7-4558-9bb3-c288ce2b6b40,Pitmix
c5e4fa17-27f6-48c0-b7b0-28289c622c71,Pitmix
4bc56439-70cd-4459-aa24-eff1d7ac7632,Pitmix
2b5a8f9f-61ff-4803-9c1f-d63388785753,Pitmix
dd6560d2-fbab-41d2-b03d-914e485fa632,Pocketbully
6370e046-34c4-4bce-93fe-af11ef1fca89,Podenco
12f16edd-81d6-4b99-bc2a-9fb1699a251d,PodencoAndaluz
ad169d14-d99a-4829-aabb-16323d40565e,PointerMix
54933942-a527-471e-b362-9f425865b337,Pomchi
051e8e4d-4616-47e5-b4f7-159ee262d1eb,Pomchi
03141111-9cb0-439f-8ef2-f090d6d9e88b,Pomcross
9c84c15f-608f-4448-8004-3891782ae08a,Pomerania
caa35143-3073-447d-bb2c-6fd80e14321e,Pomeranian
786df5fa-2f98-41bc-a707-a9505acd4d43,Pomeranian
eb4f3321-9cd0-4524-a912-ce8c8f49c031,Pomeranian
4e1b7f97-8205-4419-b123-abdd52ab1d26,Pomeranian
8ba5bbfe-0b60-49c6-860d-c8de75be78cf,Pomeranian
4302e040-4e92-4530-a28b-b94deea07df4,Pomeranian
22e240cc-6695-4a12-af95-60aec71b2f7c,Pomeranian
763404ac-138b-414a-a432-110a53617279,Pomeranian
020fc676-ebe5-40b8-a235-8d1db5d89a0f,Pomeranian
0e5d2228-4420-46ab-a6f4-48f11c45a912,Pomeranian
eeb2859c-4179-4039-bd13-277e4691ffdc,Pomeranian
3e02f9cf-91c1-47ff-a567-ea58ada4dee9,Pomeranian
eb9d7d9a-6292-4fda-a5fa-71cb60e43c47,Pomeranian
f035c668-6460-4a66-a21e-2e4c0f01683d,Pomeranian
16a955a1-e4c9-4aaf-97f6-e79d0e1bbb83,Pomeranian
e285e497-0e28-4424-9e5d-88b0e1075481,PomeranianSpitz
ce94a3da-bd29-421e-a5a5-dddd04b3a157,Pomeranianchihuahua
47fd129e-8318-446e-a0dd-7eef7949ea77,Pomsky
a06ad019-8dc8-4ccd-9ba3-da8e5a176566,Pomsky
160f4016-2b17-4125-8d36-68171e9b8374,Poochon
7f626cb4-cbe0-4966-b97e-dd886f377292,Poochon
f1b6b831-8e81-4683-914f-be397a830986,Poochon
535949ee-f28d-4a28-b81b-6a7bda16abc4,Poodle
33620ac6-2d65-4253-92d2-abe79171b283,Poodle
8f1ecf49-bfc1-44c6-915c-4d58971eb238,Poodle
02b1b7eb-2826-4ffc-8a52-7c0bc4548db8,Poodle
30bb8037-3bbd-4aa1-adf9-47a87518033e,Poodle
96665477-32e6-4a62-852b-5a998eb17e6a,Poodle
41bd978d-e9d3-4021-93cb-d2818a8bd1a8,Poodle
5a81761b-4506-47f1-a8b3-dd3944c2489e,Poodle
3f25e78a-6127-4840-b386-1fc7ac3e380a,Poodle
4b46138e-c249-4377-85f5-e1d5752a9d9d,Poodle
b6dc624b-8bb7-463a-8757-5009080be42c,PoodleBichonHavaneseetcmix
6b6c9900-c35d-43e2-aaec-60dc17b471fa,PoodleChihuahuaCockerspaniel
0a6a1018-509f-4264-afe8-db00b33ad7c1,PoodleMalteseShitzu
babbe61d-d424-45a6-8931-d2994708725f,Poodlecross
c4805158-773c-4ac3-a20b-d513d7e74bf2,PortugueseWaterDog
b9673ced-9089-4327-9102-bf0541186cb1,Portuguesewaterdog
e8db0a0b-0b7f-4cf5-aba1-8af65eb1e455,Prague ratter
ec05d3a0-8bd7-4e9d-aff1-a6109c15b9e0,Princess
c4bcf9d4-e464-4e4e-9e43-79507c3ebc92,ProbablyCorgisomethingelsebuthesarescuedogsowedontkowforsure
33172276-f71a-439d-95b4-71789912c920,Pug
482803e2-cc0a-4b67-9758-405b85faf7d3,Pug
6d1f0854-1cfa-4903-ba73-91c1b3af6931,Pug
aeef7ffa-e7d8-4208-b08e-88e2899bc86d,Pug
c610bfb6-e680-4695-aeef-a9fdab437a9f,Pug
e57001df-2ebb-4661-b37a-3d1ce224c15e,Pug
deb5af3b-811a-49c9-88a6-ab6c56e102b2,Pug
2a96b205-8001-4ea4-b43f-0a8b7f23c547,Pug
2a4d3772-283f-4b69-b589-c0dc3f7c39ff,Pug
51a8d009-580e-48fd-b21d-e7e54bdc138d,Pug
80c1e882-ad54-42af-b27f-05b07d29e819,Pug
b2781120-1a09-4e74-a486-e8a526b60391,Pug
7f48e3fa-2862-493b-84b6-9f3d3de62025,Pug
55f461ae-b1f7-4ce5-95a5-49b58c7128d4,Pug
03b70566-a0e4-4bb6-87aa-c405f9dbf77c,Pug
ff6b2ecb-ebfd-44bd-bbd3-aba2945d02b3,Pug
fa402b6e-87e3-45a3-9f11-95608c2171ff,Pug
346b136a-d039-4083-afeb-4d113d0477d0,Pugchihuahuamix
431192f9-827b-463c-b8d2-dbc4df9cb6e4,Puggle
25b0f744-ec1a-4e3a-be46-f1f79c0d074d,Pugmix
2d3bd313-56f3-48db-89e3-444a815bdc84,Pugmix
8f73d0a1-052f-48e4-ae81-2dd65a1a2257,PurebreedtuxedoGoldendoodle
f27fa394-7c08-45aa-b81b-1a62c601ffb0,Pyreneesbordercollie
03d608a9-e82d-49ef-bb06-95ad50492325,Rajapalayam
d2e741ea-40ac-4d2d-b694-08d65d0db379,RatTerrier
fec54cf0-1653-4b31-8c92-d175de96e366,RedLab
b9202f32-0d4d-4621-8722-9c4583893753,Redfoxlab
73eaf839-3db5-4921-9eaa-e994ba6bc101,Redheeler
cb01b9c1-9c6a-4890-8df0-1ee816facd68,Rescue
53c31141-0385-4923-b444-37fbac9a6369,Retriever
191817a2-65ab-4f8c-ba7d-40947d72370e,Retriever
cca7697b-635a-40c7-aa93-6802b2b4bdf5,Retrieverhound
248eaeb2-18ed-4ae4-a878-5d6a6af49cac,RhodesianRidgeback
cdcc0d0e-c086-4212-b847-f0e846f6161a,RomanianMioriticShepherdDogCross
4dc97ccf-f762-4c45-909d-cb4c5bdb25e4,Rottweiler
a9994b95-2111-43b8-8923-7b637cd9fe18,Rottweiler
e1d3001e-c588-4212-b02e-808bed817fe2,Rottweiler
e8a996f4-a6b4-43de-a204-1b70088de874,Rottweiler
3155ede4-8963-4ef0-8f8e-eeb26b9da5ce,Rottweiler
de4c9d55-c869-4b94-a59d-b5d25efdfc57,RottweilerSaintBernard
08b51414-a060-47d7-af7b-787ee1301e72,RottweilerandHuskymix
69ff7e56-0a3d-4a30-b064-4b0b0849b63a,Rottweilercross
be9c37d0-7741-49e0-a012-1ed3a141129e,Rottweilercross
a40762ac-b6ce-4639-825a-a16e25e85c8f,Rottweilerxpugxterrier
e185c5dc-4e47-46bb-9e74-1c9a038dafc2,Rotty
7ccb3544-6ce0-437d-93b2-059b03ce4465,Rotweiller
180ecc87-bc8b-4c14-a671-b0a9cbbff1c0,RoughCollie
4a96b131-1bf0-4fa2-bb24-86c37f984601,Roughcollie
25267377-937c-471f-b75a-2e20de6b3c64,RoughcollieblueheelormixSadieLabBorderCollieMixLexi
0e3d8915-6873-42d5-a08f-030c97452249,RussianToy
1aa9ab6f-5bb3-4171-a0e5-f15332f44072,Russiandachshund
3d75e2dc-5d32-4cda-bf98-d5c84817fe29,SPRINGERSPANIEL
543f15fd-00b5-46d1-ae81-c98b5ce298a6,Samoyed
c8129fb9-4ec6-43f4-9a43-1b61862c73bf,SausageDog
3c5b993c-e844-4b97-a4b2-d950a9fd4c75,Sausagedog
ec278f35-8d0c-4b95-a22e-a7f0e9f53ef8,Schnauzer
53303749-93ff-4948-955d-078dbc25ca91,Schnauzer
edd2da4e-676d-4a7e-a2d2-96d68e52d8f6,SchnauzerMini
60925e3b-afe8-4fbb-9221-0494c84ecd0d,Schnoodle
145759aa-5b75-4058-a8bd-0e1bbdde08ab,Schnoodle
849357eb-bc20-4603-8639-88232062047b,ScottishTerrier
b90be8cd-ff07-4405-be11-1292a6c484a0,ScottishTerrier
a9efd1b9-ae07-4620-b9be-e3584ceeb69b,Sharpei
c79e28ea-58bb-4fe5-8b92-276168f7ecf3,Sheepadoodle
e0e8d8c9-7267-4736-9587-1c4d3af25dd2,Sheepadoodle
709338b9-8b95-46d9-b4ac-890b6402be0f,ShepardAkita
ce9b25f1-3ce1-4f0c-9448-6a914862792f,ShepardCollie
2bad0a9a-f9b1-4f64-986f-f84f576abfd7,ShepherdtreeWalkerandhusky
364c3143-f8a3-4259-b119-0d74daba6c66,Shepsky
9c1c967c-cd5d-49df-8ea1-3264b3bc644b,Shepsky
e2367cbb-2e86-4349-affb-392f8823f457,ShiTzu
64d3290b-cd0c-45bc-afff-b9d40ed66ab9,Shiahtzu
e67b0d7b-7387-49dd-855c-ef8b8575db56,ShibaInu
347346e7-8de9-456f-a216-0a4abc3971f8,ShibaInu
850c5df7-42c2-47b9-802c-5adf3bfe9ccf,ShibaInu
52d67b41-6042-4d7b-8d57-da8e155d3121,ShibaInu
9cfa558f-6968-426e-9573-2e22e3a99ee3,ShibaInu
78ec5c1e-7d75-449b-a355-3fb693229de1,ShibaInu
76d11912-435d-4508-bc3c-e1f2671882d6,Shibainu
59b463ad-d64c-489a-b0d5-27647cc68e44,Shibainumix
a4df1f16-c3d0-4961-bdb3-c377871856ab,ShihTzu
a68b3e1f-12cd-4444-b70e-39b97898acc2,ShihTzu
9735df08-92d3-4ccb-8c62-24ae4417205d,ShihTzu
45cc1dd6-f232-4b1c-8397-4851b4c44042,ShihTzu
4c43c3ee-3b15-4770-9db2-6075e9eb9cf5,ShihTzu
3cf24461-29ca-49bd-a6a6-a81ef5594545,ShihTzu
23663ee0-b5a1-472b-9bf1-99c19f8b5b07,ShihTzu
c8d770d5-d3d7-472e-b4e8-9f88f00257d8,ShihTzu
df435533-c4e9-4ea3-8b58-0ece608fc48a,ShihTzu
279210b3-c317-41ea-97b9-62bcff8f2f87,ShihTzu
4d956a1c-6686-49f1-8f27-bdaf8ea1fa2c,ShihTzu
6e419a21-5a52-40c4-aae1-42bfbf3434d9,Shihtzu
8fdb89e8-8b0e-4389-8553-f6a757b10346,Shihtzu
d9e40005-6c00-4e06-8928-0b6c23997edb,Shihtzu
60020995-3ff6-4095-b33e-de8ecb4e3156,Shihtzu
625270e3-05a9-4a3e-a29d-ef488dd44c69,Shihtzu
9026e6b0-77ef-45db-8e3c-5c53b94de900,Shihtzu
74548f0e-99e0-457e-831f-7e150f5cae3f,Shihtzu
39290969-3c84-416a-9589-f451c7195976,Shihtzu
14dde1ed-4577-4e9c-bd85-13b8b8c9c8d6,ShihtzuPoodle
a4012e2f-6150-43db-ba05-595378310974,Shiipoo
bfc45dc7-deff-4ced-a8a8-84d319a17fab,Shitsumixbichon
296e6de7-10a1-4f8b-bf5a-1e6f8b594fad,Shitzhu
d5c4d361-3eff-4336-8782-1cebbbe2e343,Shitzu
6cc00b1f-d7fe-49da-9435-0bb0a51a60c2,Shitzu
c4aa330b-82f2-4b46-8d6e-b72662dc5307,Shitzu
324b5cf9-deb6-4761-89bc-6eb440105f56,Shorthairedchihuahua
2bfe9460-bf97-48e3-b258-4ac5233e3f55,SiberianHusky
7f6051bc-075a-420f-a538-526669cbefa3,SiberianHusky
2600710c-d776-4e5f-9964-fc4083b21cd3,SiberianHusky
4bf69062-bb64-4ed8-8040-908a83799598,SiberianHusky
bae22d8b-c5c2-4270-95f5-623b349749b6,SiberianHusky
7bdf0bb3-3c7e-421b-8264-51bb4b7f6195,SiberianHusky
0e04b248-1857-49c6-89da-43b6ea667b37,SiberianHusky
a9491514-ca56-4af1-8717-766fb29d2b1d,Siberianhusky
90e62ecc-3171-4fae-b22c-d97ed4a62411,Siberianhusky
b41378b7-f58d-49be-b868-8403c6ed76c1,SilkyTerrier
d519537a-6891-41c2-aa95-866b27e8618f,SilverLab
9334bed8-bbf2-47af-bdf9-1fb2313c2bfb,Smoothfoxterier
54279498-13eb-4742-956e-0c5eb9f79d6a,SoftCoatedWheatenTerrier
269601ad-565f-42d3-8633-aa5f5721ea17,Spaniel
ac133116-cd39-4f6c-9fd6-3028564bbfde,Spanielcross
8ade53b4-018f-4283-92d5-6a8ed3a5a95c,Spitz
56f18639-9491-46f1-9c0d-7eef3649fe9f,Spitz
517558fa-700f-4341-9c16-df77a667960a,Springador
50c784a3-815b-485d-ae30-982b51319878,Springador
24d621c6-764f-4a17-afcf-65897d3fb116,SpringerSpaniel
b0d190d5-5720-41c2-a175-978b54fe13f6,SpringerSpaniel
4cb67045-e14e-4320-b0f4-eb9e23069f6e,SpringerSpaniel
daf65a61-7e53-4079-9345-a97480f90553,Springerspaniel
f14f7092-eafa-4bb9-88fa-bbf98b0197aa,Springerspaniel
de83d45a-177a-414b-a527-55d7b391d426,Springerspaniel
5078046c-eaec-4b20-8dcc-9c71ff840112,Springerspaniel
71ed18ea-8aef-4f4d-b7da-bcb804c17eac,Sprocker
73711aa4-b5c2-4d89-a3a9-040554d05562,SprockerSpaniel
531c0b4a-42e8-4160-9617-f56cb87cc75b,SprockerSpaniel
0c9e7094-eefe-4d3e-ac99-0d08bf3b3806,SprockerSpaniel
8ba68bcb-9207-4c1f-95bf-3dc5137e4f77,SprockerSpaniel
bd4e5bda-cedc-4700-ae47-ac922e05335a,Sprokerspanielcockerandspringermix
f79abee9-1b3f-4c1b-9e00-e2fefe6400c2,Sproodle
44116c5f-c875-4121-8195-5e555e185d7f,Staffie
a77126a8-f4c7-4ee7-9b60-f9184a693aa7,Staffie
91d91395-d1d1-4a5a-9d3c-7704f36fb780,StaffordshireBullTerrier
2de2ca1e-ebe3-47fa-9745-ed39f6cce2fb,StaffordshireBullTerrier
d5b1b410-79f3-4291-b705-30c9c105dabb,StaffordshireBullTerrier
a7a63eb7-a4f7-4c6f-bfca-9a9807071e95,StaffordshireBullterrier
7963a530-3e11-4bfe-ad8d-554326fe921d,Staffordshirebullterrier
3b4c35c7-6008-4020-b517-5dbf886c6ed2,Staffordshirebullterrier
0f1a0a84-74e3-496a-b60a-0f263d338e1c,Staffordshirebullterrier
32b6fdac-2e40-47cd-9530-ec3b8db4161d,Stafforshireterrier
2850afad-8655-4f53-b8ec-3815603bac11,StaffsCross
2dd4f690-a4d1-4e3c-a158-bca1a05889eb,Staffy
edaac99c-604a-4b70-87e2-a031cb627eaf,Staffy
8413d54d-65c9-4eac-908c-50e130431f49,Staffycross
afa16c5f-8ffe-492e-955a-73f12be95e5b,Staffyfrenchy
4f8ad794-e7b6-4dfa-869c-5d04e2c6c332,StandardPoodle
9bea2daa-b5a9-41d7-ba22-0f2db67a8d8a,StandardPoodle
4465c22c-f540-4a3e-87f2-5ae5383699b9,StandardPoodle
827e8c2c-8455-433a-8f06-71849880e4ca,StandardPoodle
42e2d025-6296-4204-a47c-757c0936c864,Terrier
23aa587c-5810-41a0-ba7d-61a9fe4fd7b1,Terrier
c6c35773-1dea-4a97-92de-d92d21619fe2,Terrier
880320cc-4e31-424b-a5bc-75d34fd6f562,Terrier
0334d1b6-c547-45d7-8b36-b90befeafeb7,TerrierMix
9613c982-6c55-4475-8aec-c6ab830ce8e3,Terriermix
0072c0df-11b7-4ea9-8f41-d0a4d043c1c7,Terriermix
2a6cf26c-bb05-4620-8f61-bf15df6413ee,Terriermix
917c7f59-d156-46f3-b83f-043871ca6071,Terrierpoodlegriffonmix
79015203-986d-4bad-b809-d1ba947932d0,Tervuerenbernesemountaindog
82e690ad-b972-4a1d-90e2-efe750b2e73d,TibetanTerrier
8ae1072a-6ed4-4ea6-8332-ef13a435d648,Tibetanterrier
86fff4c9-3919-4da4-8df1-ea25a9b49523,ToyCavapoo
af7a57c4-22fa-4219-bbdf-263725e44c95,ToyPomeranian
05468985-0eb6-4493-8cad-970e51ca9128,Toypoodle
36ed6117-44c8-4c43-ab4b-8885a2cbc1ea,Toypoodle
11ef0c07-0751-4e39-a3bd-db7faab229dd,Toypoodle
0b940a03-a694-477e-ab81-d56fc14f9c82,Toypoodle
2caa4a37-d308-4b3e-b15d-8e921e272d05,Toypoodle
66425ea8-c082-4f89-b3e7-9d8b0f3fa50d,Toypoodlechihuahua
487ddcf1-c2f6-4bae-98b8-b224e6772fa9,Unknown
98e28b50-23ad-402b-acf2-4c04f516b65e,UnknownCrossbreed
5c21724b-4c57-4ce6-8830-9f95b55d98ec,UnknownrescueformerRomanianstreetdog
52497b9e-d0d4-4567-b8f2-3ceab27bb152,Unknowntome
2bd34070-5607-45cc-9e7a-cfbbe5e41623,VictorianBulldogCrossbreed
5d4c7893-3223-4888-9151-535f11e8e25b,Viszla
a84c2a01-6413-4055-87d2-dfdcfe4cc44e,Vizsla
5078b879-1e62-428d-a597-fe61de59aeb6,Vizsla
6f839b85-3478-4063-abf6-54398da1e139,Weimaraner
2fbf9c50-0d3e-443d-935e-d563fc2447e3,Weimaraner
83bd4a16-7033-49cf-914d-74baf4afdc21,Weimaraner
4ec62261-e7a6-432f-b25b-f9753db728ab,WelshColliemix
7091d67f-9f3f-42a1-af5a-ac2886997b0e,WelshCorgiPembroke
ea31df34-0f90-4c4c-9b74-f1d438f82132,WelshTerrierMix
587ea5df-03aa-4384-9ea1-801609785d88,Welshcorgipembroke
04054e5b-4202-4351-9085-5f328490e639,WestHighlandTerrier
e3088147-d545-46f0-89cf-7ebc352ffce2,WestHighlandWhiteTerrier
1c860ce3-0d62-4759-bbd1-003fe5f286e0,WestHighlandWhiteTerrier
9a2e512f-485d-4e6e-a854-fb3c46b0f511,WestHighlandwhiteterrier
9dc45628-58f6-40c9-8eae-a65aed44b396,WestSiberianLaika
bd3ae06a-3ab1-43aa-b03a-741d9c11201d,Westhighlandterrier
324933ce-a911-45b7-9dfd-e29939668917,Westhighlandterrier
a538ad1b-4c1d-41c5-8598-ea658edb42c9,Westie
1a9b1060-6f07-4a56-a4e1-1c8824fbafbf,Westie
48ef3c0f-c777-43fa-9622-3f6058617210,Westiepoo
7eeb9ec6-736c-485b-84f0-e4004bd21fa2,Whippet
2d0e8a29-5466-4e05-82ff-346bc446fe61,Whippet
597ef5db-c102-44a1-9821-021cfbc45a87,Whippet
99f8b9ea-ad51-497f-8d5b-d95f026389fe,Whippet
46873fb8-969a-460b-bf4c-becd89cfe379,Whippet
3d07dded-3237-4e91-a5d7-dada2136df2d,Whippet
e90362b8-25a7-4cd1-84f4-bf08a0dec416,Whippet
b09e038b-c7c8-4f1d-a74a-9b266ede57f3,Whippet
9cf2726f-a7ec-417e-b14e-73c7c862d586,WhippetGreyhound
aebf3ad5-b442-4a11-8fc2-17fa05f47de6,Whippetsmallenglishgreyhound
6cae128e-7acb-47b2-a46b-aa04747aad3d,WhiteHusky
83e1e62f-fc8a-4318-9460-c680ed513d1d,WhiteSwisssheperd
ce177ddc-09e1-4d63-9085-4d12e56634a8,WorkingCockerSpaniel
a543448e-5ff8-479d-8f98-e71497411c84,WorkingCockerSpaniel
e478d79a-500c-4c39-b0b1-bd3772fb53f0,WorkingCockerSpaniel
dcdcaa0e-5435-44c4-b9f8-17f914bab3bd,WorkingCockerSpaniel
31da21c5-0caa-4c71-a6f0-80498ad52ff1,WorkingCockerSpaniel
521ce98a-7ce5-40ac-b7ab-ff7059857076,WorkingEnglishSpringerSpaniel
0452d596-3bf1-41fa-a7df-60b5be8db69f,Workingcockerspaniel
420d4a44-3fa9-4c7e-8de8-a8c309832e9b,Workingcockerspaniel
b27200ce-2866-4a84-a930-5dd433327134,Workingcockerspaniel
18386705-e102-4da5-b9eb-3929e03513e7,XLbully
498da7ae-6417-4787-82c4-dd44de7e3561,Xbreed
09b179b4-73ac-403e-b136-7f9445a7b4b8,YellowLab
